year,datanum,serial,hhwt,gq,us2000c_serialno,pernum,perwt,us2000c_pnum,us2000c_sex,us2000c_age,us2000c_hispan,us2000c_race1,us2000c_marstat,us2000c_educ,us2000c_inctot
2000,4,108712,100,Households under 1970 definition,6621484,1,100,1,1,43,1,2,5,9,51000
2000,4,108738,100,Households under 1970 definition,7325726,1,100,1,1,32,1,2,1,12,25900
2000,4,108738,100,Households under 1970 definition,7325726,2,100,2,2,29,1,2,5,12,28200
2000,4,108814,100,Other group quarters,8917035,1,100,1,1,21,3,2,5,11,0
2000,4,108947,100,Households under 1970 definition,1580088,1,100,1,1,70,1,1,1,16,150000
2000,4,108947,100,Households under 1970 definition,1580088,2,100,2,2,60,1,1,1,11,0
2000,4,108947,100,Households under 1970 definition,1580088,3,100,3,1,31,1,1,5,16,48930
2000,4,108947,100,Households under 1970 definition,1580088,4,100,4,2,30,1,1,5,13,34200
2000,4,108947,100,Households under 1970 definition,1580088,5,100,5,2,26,1,1,4,9,22020
2000,4,108947,100,Households under 1970 definition,1580088,6,100,6,2,25,1,1,5,13,17000
2000,4,108955,100,Households under 1970 definition,1739757,1,100,1,2,60,4,1,1,3,12500
2000,4,108955,100,Households under 1970 definition,1739757,2,100,2,1,64,4,1,1,8,17300
2000,4,108955,100,Households under 1970 definition,1739757,3,100,3,2,31,4,1,1,4,18000
2000,4,109158,100,Households under 1970 definition,5605860,1,100,1,1,32,3,9,1,8,18000
2000,4,109158,100,Households under 1970 definition,5605860,2,100,2,2,35,5,8,1,10,1100
2000,4,109158,100,Households under 1970 definition,5605860,3,100,3,2,5,5,8,5,1,BBBBBBB
2000,4,109158,100,Households under 1970 definition,5605860,4,100,4,1,39,5,8,3,11,46100
2000,4,109158,100,Households under 1970 definition,5605860,5,100,5,2,4,5,8,5,1,BBBBBBB
2000,4,109195,100,Households under 1970 definition,6319669,1,100,1,1,45,5,1,1,8,29120
2000,4,109195,100,Households under 1970 definition,6319669,2,100,2,2,34,5,1,1,3,15000
2000,4,109195,100,Households under 1970 definition,6319669,3,100,3,1,10,5,1,5,3,BBBBBBB
2000,4,109195,100,Households under 1970 definition,6319669,4,100,4,2,8,5,1,5,1,BBBBBBB
2000,4,109382,100,Households under 1970 definition,99287,1,100,1,2,44,1,1,5,14,95000
2000,4,109466,100,Households under 1970 definition,1753308,1,100,1,1,33,23,1,5,13,50000
2000,4,109466,100,Households under 1970 definition,1753308,2,100,2,1,34,1,1,5,12,34000
2000,4,109471,100,Households under 1970 definition,1789541,1,100,1,2,63,1,1,5,8,0
2000,4,109527,100,Households under 1970 definition,2783371,1,100,1,2,23,3,8,5,11,9000
2000,4,109527,100,Households under 1970 definition,2783371,2,100,2,1,4,24,8,5,1,BBBBBBB
2000,4,109570,100,Households under 1970 definition,3669913,1,100,1,1,64,1,1,1,8,60000
2000,4,109570,100,Households under 1970 definition,3669913,2,100,2,2,56,1,1,1,9,30000
2000,4,109570,100,Households under 1970 definition,3669913,3,100,3,1,27,1,1,5,9,30000
2000,4,109570,100,Households under 1970 definition,3669913,4,100,4,2,1,1,1,5,0,BBBBBBB
2000,4,109599,100,Households under 1970 definition,4326942,1,100,1,1,33,1,1,1,5,10000
2000,4,109599,100,Households under 1970 definition,4326942,2,100,2,2,33,1,1,1,9,0
2000,4,109599,100,Households under 1970 definition,4326942,3,100,3,1,4,1,1,5,2,BBBBBBB
2000,4,109645,100,Households under 1970 definition,5152120,1,100,1,1,40,5,8,4,1,35000
2000,4,109645,100,Households under 1970 definition,5152120,2,100,2,1,46,24,8,3,9,26000
2000,4,109727,100,Households under 1970 definition,6963737,1,100,1,2,43,1,6,3,11,12980
2000,4,109727,100,Households under 1970 definition,6963737,2,100,2,1,18,1,9,5,9,5500
2000,4,109727,100,Households under 1970 definition,6963737,3,100,3,1,15,1,9,5,5,0
2000,4,109766,100,Households under 1970 definition,7590624,1,100,1,1,44,5,9,1,13,6600
2000,4,109766,100,Households under 1970 definition,7590624,2,100,2,2,27,24,9,1,12,0
2000,4,109766,100,Households under 1970 definition,7590624,3,100,3,2,3,24,9,5,1,BBBBBBB
2000,4,109766,100,Households under 1970 definition,7590624,4,100,4,2,1,24,9,5,0,BBBBBBB
2000,4,109766,100,Households under 1970 definition,7590624,5,100,5,2,56,24,9,1,5,600
2000,4,109835,100,Households under 1970 definition,8859339,1,100,1,1,47,17,1,1,8,2000
2000,4,109835,100,Households under 1970 definition,8859339,2,100,2,2,54,24,1,1,9,2400
2000,4,109872,100,Households under 1970 definition,9590609,1,100,1,1,81,1,1,2,4,16000
2000,4,109925,100,Households under 1970 definition,759723,1,100,1,2,25,1,1,5,13,10000
2000,4,109992,100,Households under 1970 definition,2118117,1,100,1,2,42,1,1,4,1,19500
2000,4,109992,100,Households under 1970 definition,2118117,2,100,2,2,14,1,1,5,5,BBBBBBB
2000,4,109992,100,Households under 1970 definition,2118117,3,100,3,1,11,1,1,5,3,BBBBBBB
2000,4,109992,100,Households under 1970 definition,2118117,4,100,4,2,5,1,1,5,2,BBBBBBB
2000,4,110021,100,Households under 1970 definition,2608636,1,100,1,1,49,4,1,1,14,19000
2000,4,110021,100,Households under 1970 definition,2608636,2,100,2,2,44,4,1,1,12,0
2000,4,110021,100,Households under 1970 definition,2608636,3,100,3,2,24,4,1,5,8,19000
2000,4,110021,100,Households under 1970 definition,2608636,4,100,4,1,23,4,1,5,9,24000
2000,4,110021,100,Households under 1970 definition,2608636,5,100,5,2,1,4,1,5,0,BBBBBBB
2000,4,110046,100,Households under 1970 definition,3161527,1,100,1,2,56,1,1,4,7,2700
2000,4,110046,100,Households under 1970 definition,3161527,2,100,2,2,36,1,1,4,5,0
2000,4,110046,100,Households under 1970 definition,3161527,3,100,3,2,12,1,1,5,3,BBBBBBB
2000,4,110046,100,Households under 1970 definition,3161527,4,100,4,1,11,1,1,5,2,BBBBBBB
2000,4,110046,100,Households under 1970 definition,3161527,5,100,5,2,3,1,1,5,1,BBBBBBB
2000,4,110426,100,Households under 1970 definition,1014739,1,100,1,2,44,1,1,3,9,14000
2000,4,110426,100,Households under 1970 definition,1014739,2,100,2,2,15,2,9,5,5,0
2000,4,110426,100,Households under 1970 definition,1014739,3,100,3,1,19,2,9,5,9,31200
2000,4,110614,100,Households under 1970 definition,5124252,1,100,1,2,29,3,8,3,9,16400
2000,4,110614,100,Households under 1970 definition,5124252,2,100,2,1,9,3,8,5,2,BBBBBBB
2000,4,110614,100,Households under 1970 definition,5124252,3,100,3,2,7,3,8,5,2,BBBBBBB
2000,4,110614,100,Households under 1970 definition,5124252,4,100,4,1,3,3,8,5,2,BBBBBBB
2000,4,110648,100,Households under 1970 definition,5687558,1,100,1,1,57,3,1,5,6,5000
2000,4,110648,100,Households under 1970 definition,5687558,2,100,2,1,23,3,1,5,7,1000
2000,4,110648,100,Households under 1970 definition,5687558,3,100,3,2,26,3,1,1,3,6000
2000,4,110648,100,Households under 1970 definition,5687558,4,100,4,2,5,1,1,5,2,BBBBBBB
2000,4,110648,100,Households under 1970 definition,5687558,5,100,5,2,0,1,1,5,0,BBBBBBB
2000,4,110655,100,Households under 1970 definition,5969914,1,100,1,1,52,24,8,1,8,26000
2000,4,110655,100,Households under 1970 definition,5969914,2,100,2,2,47,24,8,1,8,9800
2000,4,110655,100,Households under 1970 definition,5969914,3,100,3,2,27,24,8,5,9,15500
2000,4,110655,100,Households under 1970 definition,5969914,4,100,4,2,17,24,8,5,9,1100
2000,4,110655,100,Households under 1970 definition,5969914,5,100,5,2,16,24,8,5,6,0
2000,4,110655,100,Households under 1970 definition,5969914,6,100,6,2,11,24,8,5,3,BBBBBBB
2000,4,110658,100,Households under 1970 definition,6054713,1,100,1,1,31,12,8,1,12,25000
2000,4,110658,100,Households under 1970 definition,6054713,2,100,2,2,29,12,8,1,9,25000
2000,4,110658,100,Households under 1970 definition,6054713,3,100,3,2,5,12,8,5,2,BBBBBBB
2000,4,110658,100,Households under 1970 definition,6054713,4,100,4,1,2,24,1,5,0,BBBBBBB
2000,4,110723,100,Households under 1970 definition,7425676,1,100,1,2,35,1,2,5,13,41000
2000,4,110723,100,Households under 1970 definition,7425676,2,100,2,2,18,1,2,5,6,0
2000,4,110723,100,Households under 1970 definition,7425676,3,100,3,1,17,1,2,5,7,0
2000,4,110723,100,Households under 1970 definition,7425676,4,100,4,2,16,1,2,5,5,700
2000,4,110723,100,Households under 1970 definition,7425676,5,100,5,1,15,1,2,5,5,0
2000,4,110723,100,Households under 1970 definition,7425676,6,100,6,1,13,1,2,5,4,BBBBBBB
2000,4,110723,100,Households under 1970 definition,7425676,7,100,7,2,0,1,2,5,0,BBBBBBB
2000,4,110735,100,Households under 1970 definition,7769052,1,100,1,2,29,1,2,1,9,18500
2000,4,110735,100,Households under 1970 definition,7769052,2,100,2,1,31,1,2,1,11,41000
2000,4,110790,100,Group quarters--Institutions,8956449,1,100,1,1,41,1,2,3,9,0
2000,4,110888,100,Households under 1970 definition,837619,1,100,1,1,31,16,1,1,13,80000
2000,4,110888,100,Households under 1970 definition,837619,2,100,2,2,27,16,1,1,9,0
2000,4,110888,100,Households under 1970 definition,837619,3,100,3,2,6,16,1,5,1,BBBBBBB
2000,4,110888,100,Households under 1970 definition,837619,4,100,4,2,2,16,1,5,0,BBBBBBB
2000,4,111013,100,Households under 1970 definition,2774137,1,100,1,1,57,1,1,1,9,62000
2000,4,111013,100,Households under 1970 definition,2774137,2,100,2,2,58,1,1,1,13,35000
2000,4,111013,100,Households under 1970 definition,2774137,3,100,3,1,37,1,1,5,12,42000
2000,4,111157,100,Households under 1970 definition,5141015,1,100,1,2,19,1,1,5,9,18450
2000,4,111264,100,Households under 1970 definition,6984173,1,100,1,1,73,1,1,1,8,7700
2000,4,111264,100,Households under 1970 definition,6984173,2,100,2,2,57,1,1,1,8,0
2000,4,111264,100,Households under 1970 definition,6984173,3,100,3,2,18,1,1,5,9,0
2000,4,111264,100,Households under 1970 definition,6984173,4,100,4,2,20,1,1,5,10,12100
2000,4,111441,100,Households under 1970 definition,9818886,1,100,1,1,41,1,2,5,11,35000
2000,4,111441,100,Households under 1970 definition,9818886,2,100,2,2,5,1,2,5,1,BBBBBBB
2000,4,111441,100,Households under 1970 definition,9818886,3,100,3,2,44,1,2,5,11,40000
2000,4,111479,100,Households under 1970 definition,656083,1,100,1,1,38,1,1,1,13,57000
2000,4,111479,100,Households under 1970 definition,656083,2,100,2,2,30,1,1,1,9,22000
2000,4,111479,100,Households under 1970 definition,656083,3,100,3,2,0,1,1,5,0,BBBBBBB
2000,4,111535,100,Households under 1970 definition,1804178,1,100,1,1,74,1,1,1,12,132100
2000,4,111535,100,Households under 1970 definition,1804178,2,100,2,2,70,1,1,1,12,75200
2000,4,111670,100,Households under 1970 definition,4837742,1,100,1,2,59,1,1,5,11,35400
2000,4,111676,100,Households under 1970 definition,4961458,1,100,1,1,38,1,1,5,15,93900
2000,4,111791,100,Households under 1970 definition,7343200,1,100,1,1,72,1,1,1,16,124000
2000,4,111791,100,Households under 1970 definition,7343200,2,100,2,2,69,1,1,1,14,50
2000,4,111791,100,Households under 1970 definition,7343200,3,100,3,2,73,1,1,1,14,124000
2000,4,111928,100,Households under 1970 definition,9959285,1,100,1,1,55,1,1,1,15,321000
2000,4,111928,100,Households under 1970 definition,9959285,2,100,2,2,51,1,1,1,16,38500
2000,4,111956,100,Additional households under 1990 definition,516210,1,100,1,2,21,1,2,5,9,17300
2000,4,111956,100,Additional households under 1990 definition,516210,2,100,2,2,2,1,2,5,0,BBBBBBB
2000,4,111956,100,Additional households under 1990 definition,516210,3,100,3,1,1,1,2,5,0,BBBBBBB
2000,4,111956,100,Additional households under 1990 definition,516210,4,100,4,1,29,1,2,5,9,0
2000,4,111956,100,Additional households under 1990 definition,516210,5,100,5,2,2,1,2,5,0,BBBBBBB
2000,4,111956,100,Additional households under 1990 definition,516210,6,100,6,1,40,1,2,1,11,60000
2000,4,111956,100,Additional households under 1990 definition,516210,7,100,7,2,22,1,2,5,9,290
2000,4,111956,100,Additional households under 1990 definition,516210,8,100,8,2,24,1,2,5,9,3000
2000,4,111956,100,Additional households under 1990 definition,516210,9,100,9,1,19,1,2,5,6,0
2000,4,111956,100,Additional households under 1990 definition,516210,10,100,10,2,16,1,2,5,7,0
2000,4,112738,100,Households under 1970 definition,7995371,1,100,1,1,51,1,1,1,12,72000
2000,4,112738,100,Households under 1970 definition,7995371,2,100,2,2,50,1,1,1,13,34000
2000,4,112738,100,Households under 1970 definition,7995371,3,100,3,2,22,1,1,5,12,10500
2000,4,112796,100,Households under 1970 definition,9099253,1,100,1,1,29,1,1,5,9,4500
2000,4,112943,100,Households under 1970 definition,2232154,1,100,1,1,33,1,1,1,15,90200
2000,4,112943,100,Households under 1970 definition,2232154,2,100,2,2,32,1,1,1,14,32540
2000,4,112943,100,Households under 1970 definition,2232154,3,100,3,2,1,1,1,5,0,BBBBBBB
2000,4,112972,100,Households under 1970 definition,2916844,1,100,1,1,47,1,1,1,13,73000
2000,4,112972,100,Households under 1970 definition,2916844,2,100,2,2,42,1,1,1,9,7200
2000,4,112972,100,Households under 1970 definition,2916844,3,100,3,2,16,1,1,5,6,0
2000,4,112972,100,Households under 1970 definition,2916844,4,100,4,1,14,1,1,5,4,BBBBBBB
2000,4,112985,100,Households under 1970 definition,3212120,1,100,1,1,62,1,1,1,15,321000
2000,4,112985,100,Households under 1970 definition,3212120,2,100,2,2,53,1,3,1,11,0
2000,4,113121,100,Households under 1970 definition,6221637,1,100,1,1,35,1,1,1,13,56000
2000,4,113121,100,Households under 1970 definition,6221637,2,100,2,2,36,1,1,1,13,0
2000,4,113121,100,Households under 1970 definition,6221637,3,100,3,2,5,1,1,5,2,BBBBBBB
2000,4,113121,100,Households under 1970 definition,6221637,4,100,4,2,2,1,1,5,0,BBBBBBB
2000,4,113121,100,Households under 1970 definition,6221637,5,100,5,1,61,1,1,1,12,35000
2000,4,113121,100,Households under 1970 definition,6221637,6,100,6,2,58,1,1,1,12,42200
2000,4,113165,100,Households under 1970 definition,7183569,1,100,1,2,70,1,1,2,11,25900
2000,4,113358,100,Group quarters--Institutions,1262133,1,100,1,2,80,1,1,1,8,12600
2000,4,113549,100,Group quarters--Institutions,5801673,1,100,1,1,93,1,1,2,4,7900
2000,4,113573,100,Households under 1970 definition,6320556,1,100,1,1,71,1,1,1,15,178800
2000,4,113573,100,Households under 1970 definition,6320556,2,100,2,2,72,1,1,1,13,171920
2000,4,113601,100,Households under 1970 definition,7044290,1,100,1,1,80,1,1,1,10,7200
2000,4,113601,100,Households under 1970 definition,7044290,2,100,2,2,76,1,1,1,9,3700
2000,4,113753,100,Households under 1970 definition,418496,1,100,1,1,70,1,1,1,14,173600
2000,4,113753,100,Households under 1970 definition,418496,2,100,2,2,66,1,1,1,13,9200
2000,4,113863,100,Households under 1970 definition,2439430,1,100,1,2,37,1,1,5,14,103000
2000,4,113892,100,Households under 1970 definition,3108587,1,100,1,2,46,1,1,5,13,124000
2000,4,114048,100,Households under 1970 definition,6330097,1,100,1,1,39,1,1,1,11,100000
2000,4,114048,100,Households under 1970 definition,6330097,2,100,2,2,37,1,1,1,11,10000
2000,4,114048,100,Households under 1970 definition,6330097,3,100,3,2,1,1,1,5,0,BBBBBBB
2000,4,114048,100,Households under 1970 definition,6330097,4,100,4,2,1,1,1,5,0,BBBBBBB
2000,4,114048,100,Households under 1970 definition,6330097,5,100,5,1,9,1,1,5,1,BBBBBBB
2000,4,114102,100,Other group quarters,7513752,1,100,1,2,68,1,1,5,14,0
2000,4,114124,100,Households under 1970 definition,7950542,1,100,1,1,46,1,1,1,14,53000
2000,4,114124,100,Households under 1970 definition,7950542,2,100,2,2,46,1,1,1,16,12000
2000,4,114124,100,Households under 1970 definition,7950542,3,100,3,1,9,1,1,5,2,BBBBBBB
2000,4,114311,100,Households under 1970 definition,1447340,1,100,1,1,45,1,1,1,13,95120
2000,4,114311,100,Households under 1970 definition,1447340,2,100,2,2,45,1,1,1,13,40
2000,4,114311,100,Households under 1970 definition,1447340,3,100,3,2,18,1,1,5,7,6000
2000,4,114311,100,Households under 1970 definition,1447340,4,100,4,1,16,1,1,5,6,0
2000,4,114311,100,Households under 1970 definition,1447340,5,100,5,1,11,1,1,5,2,BBBBBBB
2000,4,114407,100,Households under 1970 definition,2989749,1,100,1,1,40,1,1,1,11,93000
2000,4,114407,100,Households under 1970 definition,2989749,2,100,2,2,39,1,1,1,9,0
2000,4,114407,100,Households under 1970 definition,2989749,3,100,3,2,8,1,1,5,2,BBBBBBB
2000,4,114407,100,Households under 1970 definition,2989749,4,100,4,2,3,1,1,5,2,BBBBBBB
2000,4,114407,100,Households under 1970 definition,2989749,5,100,5,1,1,1,1,5,0,BBBBBBB
2000,4,114525,100,Households under 1970 definition,5147944,1,100,1,1,76,1,1,1,6,15400
2000,4,114525,100,Households under 1970 definition,5147944,2,100,2,2,69,1,1,1,9,8700
2000,4,114574,100,Households under 1970 definition,6000309,1,100,1,2,44,1,1,3,11,15300
2000,4,114655,100,Households under 1970 definition,7506638,1,100,1,1,50,4,1,1,9,74000
2000,4,114655,100,Households under 1970 definition,7506638,2,100,2,2,39,1,1,1,9,0
2000,4,114655,100,Households under 1970 definition,7506638,3,100,3,1,17,1,1,5,7,0
2000,4,114655,100,Households under 1970 definition,7506638,4,100,4,1,16,1,1,5,6,1000
2000,4,114655,100,Households under 1970 definition,7506638,5,100,5,1,14,1,1,5,4,BBBBBBB
2000,4,114655,100,Households under 1970 definition,7506638,6,100,6,1,13,1,1,5,4,BBBBBBB
2000,4,114655,100,Households under 1970 definition,7506638,7,100,7,2,11,1,1,5,3,BBBBBBB
2000,4,114678,100,Households under 1970 definition,7798606,1,100,1,2,70,1,1,2,9,16600
2000,4,114890,100,Households under 1970 definition,2066338,1,100,1,2,58,1,1,5,13,24000
2000,4,114890,100,Households under 1970 definition,2066338,2,100,2,2,83,1,1,2,9,17000
2000,4,114948,100,Households under 1970 definition,3329610,1,100,1,1,52,1,1,1,16,60000
2000,4,114948,100,Households under 1970 definition,3329610,2,100,2,2,51,1,1,1,13,100000
2000,4,115005,100,Households under 1970 definition,4713231,1,100,1,2,67,1,1,2,9,28700
2000,4,115005,100,Households under 1970 definition,4713231,2,100,2,2,38,1,1,3,7,9300
2000,4,115005,100,Households under 1970 definition,4713231,3,100,3,2,61,1,1,5,1,18800
2000,4,115135,100,Households under 1970 definition,7749711,1,100,1,1,66,1,1,1,9,32500
2000,4,115135,100,Households under 1970 definition,7749711,2,100,2,2,84,1,1,2,4,18000
2000,4,115135,100,Households under 1970 definition,7749711,3,100,3,1,32,1,1,1,7,11000
2000,4,115176,100,Households under 1970 definition,8567708,1,100,1,1,46,1,1,4,11,40400
2000,4,115176,100,Households under 1970 definition,8567708,2,100,2,2,15,1,1,5,5,0
2000,4,115176,100,Households under 1970 definition,8567708,3,100,3,1,13,1,1,5,3,BBBBBBB
2000,4,115220,100,Households under 1970 definition,9793280,1,100,1,1,44,1,1,5,9,7800
2000,4,115317,100,Households under 1970 definition,1779891,1,100,1,2,76,1,1,2,9,19990
2000,4,115357,100,Households under 1970 definition,2576159,1,100,1,2,27,1,2,5,11,35000
2000,4,115357,100,Households under 1970 definition,2576159,2,100,2,2,55,1,2,3,11,24000
2000,4,115375,100,Households under 1970 definition,2895729,1,100,1,1,34,1,2,5,11,7900
2000,4,115394,100,Households under 1970 definition,3398391,1,100,1,1,36,1,1,1,13,60000
2000,4,115394,100,Households under 1970 definition,3398391,2,100,2,2,43,1,1,1,12,111000
2000,4,115652,100,Households under 1970 definition,8778767,1,100,1,1,67,1,1,1,10,17000
2000,4,115652,100,Households under 1970 definition,8778767,2,100,2,2,69,1,1,1,9,5200
2000,4,115652,100,Households under 1970 definition,8778767,3,100,3,2,34,1,1,4,13,36000
2000,4,115652,100,Households under 1970 definition,8778767,4,100,4,1,3,1,1,5,1,BBBBBBB
2000,4,116221,100,Households under 1970 definition,201215,1,100,1,1,33,1,1,1,8,17000
2000,4,116221,100,Households under 1970 definition,201215,2,100,2,2,28,1,1,1,9,0
2000,4,116221,100,Households under 1970 definition,201215,3,100,3,1,2,1,1,5,0,BBBBBBB
2000,4,116366,100,Households under 1970 definition,1984338,1,100,1,2,45,1,1,3,9,18000
2000,4,116414,100,Households under 1970 definition,2601123,1,100,1,2,41,1,1,3,12,55000
2000,4,116414,100,Households under 1970 definition,2601123,2,100,2,1,14,1,1,5,4,BBBBBBB
